Environment,Episode,Robustness
3,44,0.004270574477241627
6,46,0.0072513083076659775
11,39,0.0036218443370010026
8,37,0.006661450909881831
6,47,0.004135574547279832
3,45,0.009897957805405398
11,40,0.0041779897421649614
5,31,0.0028982111785845303
10,42,0.002307067638428282
0,46,0.0046103755488681245
0,47,0.0070152434893774734
9,45,0.0024455115855280783
6,48,0.0003029620153624235
7,44,0.005746661570284691
4,57,0.0008422093408727224
10,43,0.001118918135847257
7,45,0.005563430101619743
8,38,0.00838566704393905
11,41,0.004754634139207589
11,42,0.002671789342502829
1,38,0.009854149875374751
2,57,0.00556508580762193
3,46,0.0035985800613578464
0,48,0.0077748358575685725
5,32,0.005938433788606666
5,33,0.015412767239716945
11,43,0.0022817277751902183
10,44,0.0014612716453649664
5,34,0.0005599887362160542
11,44,0.00249241678797427
7,46,0.0019734141123418612
11,45,8.851730090459961e-05
5,35,0.007347538209921461
3,47,1.8379468361924556e-05
3,48,0.0024664817427516514
8,39,0.0016228003342051295
6,49,0.003491226263775727
8,40,0.0028984495964349682
2,58,0.00047156797814355486
0,49,0.0015610988878406382
8,41,0.001946448643430184
0,50,0.0117115845128637
2,59,0.0020157728354807357
0,51,0.003994675233625424
4,58,0.004173743232336356
5,36,7.778801617860931e-05
11,46,0.01338781578180459
6,50,0.002220714933790481
1,39,0.008563026409562066
10,45,0.004324265515645086
0,52,0.00513541811499761
3,49,0.003108247685755662
1,40,0.006564418826475321
10,46,0.002929956504414563
0,53,0.0017962248464611918
7,47,0.002518960082863897
5,37,0.0018635709457818991
0,54,0.010182920751706036
11,47,0.003945049546421636
9,46,0.004488740350448708
9,47,0.010171366875193344
0,55,0.0009974133168016153
8,42,0.0018728944869238241
7,48,0.0027728933902527488
9,48,0.012019342524824752
2,60,0.011102892192883549
3,50,0.006716212557137811
4,59,0.0003952569016378929
5,38,0.0011391501023006352
0,56,0.012909042003270192
8,43,0.003634895176287546
0,57,0.0002992376904746956
9,49,0.006931345672457588
5,39,0.0051588995805851735
1,41,0.005841318498904388
5,40,0.004688995324521319
4,60,0.002277913504596593
7,49,0.0003343150807163485
9,50,0.0020842303731862973
5,41,0.006549184401064011
3,51,0.0008386762534769547
8,44,0.0006898475846316005
11,48,0.0032236261852605884
3,52,0.0029402323140588354
10,47,0.0005343234730573847
11,49,0.0033059788221037403
5,42,0.003894638625738654
4,61,0.004994092361151956
9,51,0.006044931463245301
3,53,0.004978202597152386
2,61,0.001648548822132074
6,51,0.0002959910901622967
7,50,0.002897524861459635
9,52,0.0023558272776852372
7,51,0.006652476858518747
4,62,0.0021169503753938716
3,54,0.0021211037991332657
11,50,0.002596789328193242
4,63,0.0014818208592978811
7,52,0.0015024201012045074
6,52,0.005959325363082168
0,58,0.0009664009103655599
9,53,0.008863550765434073
3,55,0.00333661388989576
1,42,0.004794751809942844
0,59,0.007493014363239629
4,64,0.00464468211525511
9,54,0.0052244849286831995
10,48,0.002102051951230203
6,53,0.0006855286630519722
4,65,0.007252707735304282
7,53,0.006862393926397196
2,62,0.006812064817655242
4,66,0.005877812767989609
3,56,0.0015623918384535494
1,43,0.00021586440675891092
1,44,0.0021065444445525425
5,43,0.004871949354627033
0,60,0.0020256790823994127
6,54,0.007784832450329704
7,54,0.006392147240936175
3,57,0.0035429064883690554
0,61,0.0008217005592297301
3,58,0.003084651620365468
8,45,0.00024888683913099063
10,49,0.00015149932239640063
1,45,0.007004762668627033
5,44,0.00021553550015897607
6,55,0.0017010485062410909
8,46,0.0005251593977150422
1,46,0.0011387254477439775
11,51,0.00134846852907956
3,59,0.0038852901846953836
4,67,0.0026369757674938356
10,50,0.00836986813207686
4,68,0.002508076703967549
7,55,0.006288648809956216
8,47,0.00041112542407964817
1,47,0.008501934064055356
5,45,0.0037415092778893128
6,56,0.011264418767508833
10,51,0.010887946198003106
3,60,0.006199867361380257
6,57,0.005182767095672423
7,56,0.014938979647796698
3,61,0.006403761383885164
5,46,0.0005837302070376693
7,57,0.0017074997389667466
9,55,0.005405463467612014
1,48,0.004997158442357392
11,52,0.008772170971133055
7,58,0.0016340766703702714
0,62,0.00419734750429181
3,62,0.0009677303990050581
5,47,0.004082103392102496
9,56,0.012701640694805016
3,63,0.005620801338497577
4,69,0.0011699117393972024
9,57,0.009154768966492139
6,58,0.006014572504362756
9,58,0.004626496054422299
2,63,0.0005121209304260327
7,59,0.004437024528555237
9,59,0.0009061310291119049
4,70,0.0028014165468420275
