Environment,Episode,Robustness,Reward,End_Condition
10,25,-0.06355923365780451,-0.06355923365780451,no_reach_collision
11,25,-0.04260992495127695,-0.04321651380848834,reach_no_stay_collision
0,26,-0.04254714449365338,-0.04254714449365338,reach_no_stay_no_collision
1,26,-0.1260403423907794,-0.1260403423907794,no_reach_no_collision
2,26,-0.10706352873016038,-0.10706352873016038,no_reach_no_collision
3,26,-0.05885704840046144,-0.05885704840046144,no_reach_no_collision
4,26,-0.1655784218162569,-0.1655784218162569,no_reach_no_collision
5,26,-0.04001896585087619,-0.07059533344556518,reach_no_stay_collision
6,26,-0.07018778542603829,-0.07018778542603829,reach_no_stay_no_collision
7,26,-0.09653009342469054,-0.09653009342469054,no_reach_collision
8,26,-0.1049929821104857,-0.1049929821104857,no_reach_collision
9,26,-0.06489510553946183,-0.06489510553946183,no_reach_collision
10,26,-0.08036716903860036,-0.08036716903860036,no_reach_collision
11,26,-0.07074196449339372,-0.07074196449339372,no_reach_no_collision
0,27,-0.0825355235311057,-0.0825355235311057,no_reach_no_collision
1,27,-0.1314983205728337,-0.1314983205728337,no_reach_no_collision
2,27,-0.11114987446774728,-0.11114987446774728,no_reach_no_collision
3,27,-0.06708824761329008,-0.06708824761329008,reach_no_stay_no_collision
4,27,-0.05839213614184233,-0.05839213614184233,no_reach_collision
5,27,-0.06971317035110072,-0.06971317035110072,no_reach_no_collision
6,27,-0.0426602007553514,-0.0426602007553514,reach_no_stay_no_collision
7,27,-0.02428477446905156,-0.04194242486372814,reach_no_stay_collision
8,27,-0.12127110164142031,-0.12127110164142031,no_reach_collision
9,27,-0.09568797282077822,-0.09568797282077822,no_reach_collision
10,27,-0.06797415674045838,-0.06797415674045838,no_reach_no_collision
11,27,-0.032547483031131294,-0.032547483031131294,reach_no_stay_no_collision
0,28,-0.14396973108043717,-0.14396973108043717,no_reach_no_collision
1,28,-0.013083637925903748,-0.013083637925903748,reach_no_stay_no_collision
2,28,-0.1407411509109458,-0.1407411509109458,no_reach_no_collision
3,28,-0.0495103400979732,-0.0495103400979732,no_reach_no_collision
4,28,-0.163508295277137,-0.163508295277137,no_reach_no_collision
5,28,-0.06568670203224002,-0.06568670203224002,no_reach_no_collision
6,28,-0.16439985354213146,-0.16439985354213146,no_reach_no_collision
7,28,-0.11095197708732742,-0.11095197708732742,no_reach_collision
8,28,-0.09263223372564455,-0.09263223372564455,no_reach_no_collision
9,28,-0.07845190885135543,-0.07845190885135543,reach_no_stay_no_collision
10,28,-0.09478004029516042,-0.09478004029516042,no_reach_no_collision
11,28,-0.03125210306418735,-0.03125210306418735,reach_no_stay_no_collision
0,29,-0.04414154279407295,-0.0625465951513279,reach_no_stay_collision
1,29,-0.1064162894577206,-0.1064162894577206,reach_no_stay_no_collision
2,29,-0.09343975256556751,-0.09343975256556751,no_reach_no_collision
3,29,-0.04837152085789925,-0.04837152085789925,reach_no_stay_collision
4,29,-0.008777896907290477,-0.05755579381458095,reach_no_stay_collision
5,29,-0.07638407233424112,-0.07638407233424112,no_reach_no_collision
6,29,-0.1728789209643664,-0.1728789209643664,no_reach_collision
7,29,-0.04390629194664432,-0.05341647535206558,reach_no_stay_collision
8,29,-0.042536890156708904,-0.06359709099413671,no_reach_collision
9,29,-0.11399061368803777,-0.11399061368803777,no_reach_no_collision
10,29,-0.08639896627235599,-0.08639896627235599,no_reach_no_collision
11,29,-0.06029762087338977,-0.07387580698338599,reach_no_stay_collision
0,30,-0.04573385572626702,-0.04742963732440628,no_reach_collision
1,30,-0.09894280638267344,-0.09894280638267344,reach_no_stay_no_collision
2,30,-0.016018965835475785,-0.07203793167095157,reach_stay_collision
3,30,-0.04708748734776194,-0.04708748734776194,reach_no_stay_no_collision
4,30,-0.08264072275665066,-0.08264072275665066,no_reach_no_collision
5,30,-0.04215112053008589,-0.04215112053008589,no_reach_no_collision
6,30,-0.07076697658833053,-0.07076697658833053,no_reach_no_collision
7,30,-0.07431856546850187,-0.07431856546850187,no_reach_collision
8,30,-0.020088744242818857,-0.07190117861179388,reach_no_stay_collision
9,30,-0.059943366732999534,-0.059943366732999534,reach_no_stay_no_collision
10,30,-0.10293399805694789,-0.10293399805694789,no_reach_no_collision
11,30,-0.038742467297558106,-0.038742467297558106,reach_no_stay_no_collision
0,31,-0.06909248115073921,-0.06909248115073921,no_reach_no_collision
1,31,-0.0420129273534057,-0.0420129273534057,reach_no_stay_no_collision
2,31,-0.018894147921025475,-0.046426040035162305,reach_no_stay_collision
3,31,-0.06409934408750627,-0.06409934408750627,no_reach_no_collision
4,31,-0.057905067329181936,-0.057905067329181936,no_reach_no_collision
5,31,-0.0895902114919529,-0.0895902114919529,no_reach_no_collision
6,31,-0.10803828431597538,-0.10803828431597538,no_reach_collision
7,31,-0.11227975640041259,-0.11227975640041259,no_reach_no_collision
8,31,-0.017615320255384804,-0.07523064051076961,reach_no_stay_collision
9,31,-0.10436656103913808,-0.10436656103913808,no_reach_no_collision
10,31,-0.07351688941391032,-0.07351688941391032,reach_no_stay_collision
11,31,-0.05690579028582844,-0.07146012066578643,no_reach_collision
0,32,-0.07658904421105424,-0.07658904421105424,no_reach_no_collision
1,32,0.005392315401781705,-0.024335049315178846,reach_stay_no_collision
2,32,-0.10562652816839309,-0.10562652816839309,no_reach_collision
3,32,-0.033877128022091585,-0.05040731627089059,reach_no_stay_collision
4,32,-0.04895564862868686,-0.04895564862868686,no_reach_no_collision
5,32,-0.13561534887709298,-0.13561534887709298,no_reach_collision
6,32,-0.11288269290252938,-0.11288269290252938,no_reach_no_collision
7,32,-0.10785002245984295,-0.10785002245984295,no_reach_collision
8,32,-0.08552171875612616,-0.08552171875612616,no_reach_no_collision
9,32,-0.0066382735330805555,-0.05022041957547961,reach_no_stay_collision
10,32,-0.0685258466736193,-0.0685258466736193,no_reach_no_collision
11,32,-0.07278880264752809,-0.07278880264752809,no_reach_no_collision
0,33,-0.020475683413371488,-0.04184398805870047,reach_no_stay_collision
1,33,-0.06212070080916708,-0.06212070080916708,no_reach_no_collision
2,33,-0.03395641051480834,-0.03395641051480834,no_reach_no_collision
3,33,-0.12635571231080395,-0.12635571231080395,no_reach_no_collision
4,33,-0.044989176096706246,-0.044989176096706246,no_reach_no_collision
5,33,-0.09424720632815092,-0.09424720632815092,no_reach_no_collision
6,33,-0.051628490267706384,-0.051628490267706384,no_reach_no_collision
7,33,-0.051162417335135185,-0.051162417335135185,reach_no_stay_no_collision
8,33,-0.036881363731560216,-0.036881363731560216,reach_no_stay_no_collision
9,33,-0.025106188364811443,-0.025106188364811443,no_reach_no_collision
10,33,-0.0565990945373514,-0.07033544883516575,no_reach_collision
