Environment,Episode,Robustness,End_Condition
11,181,-0.014114119040187008,too_many_steps
1,183,0.0020522158981639074,perfect
11,182,-0.034327372480608936,collision
11,183,0.0005315253777355769,perfect
0,188,-0.012993492904821748,too_many_steps
0,189,-0.08157097272644485,collision
0,190,3.2420869135185715e-05,perfect
1,184,0.003213014603217181,perfect
4,188,-0.03113940495081824,collision
1,185,-0.03378063761049439,collision
7,185,-0.030587499963428067,collision
9,179,-0.02348870348220181,too_many_steps
3,183,-0.003876456567377968,too_many_steps
8,186,-0.025377149118780588,too_many_steps
2,181,-0.02385226108158429,too_many_steps
2,182,0.0028999881600336,perfect
5,174,-0.02148044239192549,too_many_steps
8,187,0.007468853883482632,perfect
2,183,-0.03329472004381809,collision
8,188,-0.07470044667203218,collision
2,184,-0.030588918568691306,collision
2,185,-0.03745539233798872,collision
6,199,-0.019977296244400127,too_many_steps
2,186,0.00029505359043901364,perfect
10,186,-0.017415894294584334,too_many_steps
2,187,7.601658315187221e-05,perfect
11,184,-0.010549432287331295,too_many_steps
0,191,-0.025080557268601138,too_many_steps
0,192,-0.08212508797664958,collision
11,185,0.0014006082802274049,perfect
10,187,0.014038274504942813,perfect
4,189,-0.015260740846520595,too_many_steps
11,186,0.0010444175854255541,perfect
4,190,0.0045210180708900385,perfect
4,191,0.0020877333185225014,perfect
1,186,-0.01696922934289686,too_many_steps
10,188,0.00015993549415085906,perfect
10,189,0.004940088610562728,perfect
4,192,0.00042815017805751185,perfect
7,186,-0.021108360238354752,too_many_steps
11,187,-0.04117865905226108,collision
9,180,-0.0033833414614917977,too_many_steps
9,181,0.003769573746933895,perfect
3,184,-0.006089522231612021,too_many_steps
5,175,-0.026108427718220414,too_many_steps
4,193,-0.033735370764856935,collision
8,189,-0.024426386434294504,too_many_steps
6,200,-0.020460600448471675,too_many_steps
2,188,-0.0061383203247770135,too_many_steps
10,190,0.0034118214709956407,perfect
10,191,0.00256737093925586,perfect
10,192,-0.040469198316216703,collision
2,189,0.0007417126906923283,perfect
0,193,-0.02287865676617528,too_many_steps
8,190,0.0007345026708325819,perfect
8,191,-0.11528304239845598,collision
8,192,0.006025666216951485,perfect
1,187,-0.02964688706738904,too_many_steps
7,187,-0.015821578581535656,too_many_steps
11,188,-0.0032906470481601016,too_many_steps
11,189,-0.06619592132543259,collision
7,188,0.0091652493391128,perfect
11,190,-0.031863401629059145,collision
9,182,-4.469932953210867e-05,too_many_steps
3,185,-0.0186466774740487,too_many_steps
3,186,-0.04169006511255309,collision
7,189,0.011838348409874277,perfect
5,176,-0.01779042156264536,too_many_steps
4,194,-0.0037734970008346386,too_many_steps
5,177,0.0004237242720161391,perfect
5,178,7.468136319874891e-05,perfect
6,201,-0.02008239907474529,too_many_steps
4,195,0.00018666401091246496,perfect
11,191,-0.030653015668369418,collision
10,193,-0.02217841821547879,too_many_steps
2,190,-0.021588675514243413,too_many_steps
0,194,-0.030251715164829693,collision
8,193,-0.005476150136519198,too_many_steps
1,188,-0.012861685968283128,too_many_steps
8,194,0.006462257323513097,perfect
9,183,-0.024240071809595608,too_many_steps
9,184,-0.04051889797021754,collision
3,187,-0.022441243903221993,too_many_steps
7,190,-0.02328630783243487,too_many_steps
3,188,-0.0872662776812174,collision
3,189,0.00447966451754063,perfect
5,179,-0.021470127000544362,too_many_steps
6,202,-0.0343497082360697,too_many_steps
6,203,0.0021513442144623883,perfect
3,190,-0.03380794723212437,collision
4,196,-0.019097353052704633,too_many_steps
6,204,0.0060816543413589625,perfect
11,192,-0.00828001782075177,too_many_steps
10,194,-0.02111948198367696,too_many_steps
11,193,0.002086161168751162,perfect
2,191,-0.006096334379868638,too_many_steps
10,195,0.0030122514968070092,perfect
0,195,-0.010127548489438025,too_many_steps
4,197,0.0011282393150280068,perfect
2,192,-0.03009388226050155,collision
4,198,-0.03872987077996866,collision
1,189,-0.025065435025252027,too_many_steps
1,190,0.0015687238088608994,perfect
8,195,-0.016129775440217244,too_many_steps
2,193,-0.03652070788545412,collision
9,185,-0.02037052368767246,too_many_steps
7,191,-0.006132179963745994,too_many_steps
9,186,0.003305412104431693,perfect
5,180,-0.022093807100130192,too_many_steps
5,181,-0.14587480036920733,collision
5,182,0.0020002463778037716,perfect
5,183,0.007910310595607664,perfect
3,191,-0.0046561457828689715,too_many_steps
6,205,-0.02503111837222117,too_many_steps
11,194,-0.018774459346238132,too_many_steps
10,196,-0.009354980247176722,too_many_steps
3,192,0.00279457412777628,perfect
0,196,-0.011970220124560428,too_many_steps
4,199,-0.026185670571733103,too_many_steps
1,191,-0.02051533087333345,too_many_steps
8,196,-0.009620353873868955,too_many_steps
1,192,0.0029466523553018306,perfect
1,193,0.00018751929411385884,perfect
2,194,-0.012763656756983661,too_many_steps
7,192,-0.004176226845502222,too_many_steps
8,197,0.0036091188645397294,perfect
7,193,0.0024301948033336913,perfect
9,187,-0.014185901832770083,too_many_steps
0,197,-0.03319343527453128,collision
5,184,-0.008909281566962628,too_many_steps
6,206,-0.007317928146532059,too_many_steps
6,207,0.00018649280853202943,perfect
11,195,-0.026692892454397377,too_many_steps
10,197,-0.022545608368752124,too_many_steps
3,193,-0.01754367357378065,too_many_steps
4,200,-0.03090492223951919,collision
4,201,-0.03497988162607555,collision
1,194,-0.03693442553138453,too_many_steps
2,195,-0.01100297293595058,too_many_steps
7,194,-0.032277035170664214,collision
7,195,-0.0310387080175473,collision
7,196,0.006813228573443374,perfect
11,196,0.0006062474038011773,perfect
8,198,-0.029807712583631032,too_many_steps
8,199,-0.08413213811685398,collision
8,200,-0.038206033076349996,collision
8,201,-0.04476950470284308,collision
9,188,-0.012355229476103905,too_many_steps
1,195,-0.03034864302341754,collision
7,197,-0.035092537645686095,collision
0,198,-0.014836871818394909,too_many_steps
5,185,-0.02045915884881654,too_many_steps
0,199,0.0010890499698965952,perfect
6,208,-0.00038260510053675714,too_many_steps
6,209,0.0018165234841252854,perfect
10,198,-0.02626982026016408,too_many_steps
3,194,-0.01999134415728644,too_many_steps
3,195,0.0008293620769983488,perfect
3,196,0.005439876044401945,perfect
4,202,-0.024321738123315388,too_many_steps
4,203,0.0003889916238432045,perfect
3,197,-0.03858458306009618,collision
3,198,-0.07778260497816572,collision
4,204,0.003226452800606218,perfect
2,196,-0.02482522522116336,too_many_steps
4,205,0.0009198539099091671,perfect
2,197,-0.030361709800848114,collision
2,198,-0.0373212843202405,collision
11,197,-0.003934997933644824,too_many_steps
4,206,0.006175987253853769,perfect
4,207,-0.05982471723730581,collision
4,208,0.003401685991839206,perfect
8,202,-0.006357090718104412,too_many_steps
8,203,-0.0899808377080854,collision
9,189,-0.008184091475112912,too_many_steps
9,190,-0.07218889834777384,collision
1,196,-0.017884692223029526,too_many_steps
7,198,-0.014106761687289051,too_many_steps
1,197,-0.03617779107512792,collision
1,198,-0.03321763030193249,collision
5,186,-0.012478854218953804,too_many_steps
5,187,0.0011279394728316919,perfect
0,200,-0.007263617451429914,too_many_steps
1,199,0.0021554124845142124,perfect
6,210,-0.008231379283519694,too_many_steps
10,199,-0.02660001086532332,too_many_steps
7,199,0.000949551942525724,perfect
3,199,-0.013423537877816309,too_many_steps
3,200,0.00019358533584051818,perfect
6,211,0.00025451785066303925,perfect
2,199,-0.004965563251109542,too_many_steps
11,198,-0.01563872394605722,too_many_steps
11,199,-0.030731886891463264,collision
4,209,-0.005094522196546089,too_many_steps
4,210,0.002512671257679549,perfect
8,204,-0.016233857390857462,too_many_steps
4,211,0.0002084344367106715,perfect
9,191,-0.014959062008987386,too_many_steps
5,188,-0.006556749177923971,too_many_steps
0,201,-0.004076963588118057,too_many_steps
1,200,-0.0003926939097513814,too_many_steps
0,202,0.0038819777595943544,perfect
5,189,0.0007675744113620694,perfect
4,212,0.0009461551915781775,perfect
5,190,0.008225705981521038,perfect
10,200,-0.015421639304131651,too_many_steps
10,201,-0.03700274834013598,collision
1,201,5.754358011096639e-06,perfect
1,202,-0.052349133039763074,collision
5,191,-0.03126586457126304,collision
7,200,-0.03221547743775392,collision
10,202,0.003495199170736117,perfect
7,201,0.001577927492164663,perfect
8,205,-0.03166873127383664,collision
8,206,0.0045795724039721115,perfect
10,203,-0.03129997018105872,collision
3,201,-0.020213197548082096,too_many_steps
6,212,-0.014079317845012145,too_many_steps
6,213,0.007130305867920515,perfect
6,214,0.0040845414249066556,perfect
6,215,0.000771719397903891,perfect
2,200,-0.027841779011732425,too_many_steps
2,201,-0.03952477108324401,collision
6,216,-0.03199465582030722,collision
6,217,-0.04400911054085277,collision
11,200,-0.021078372041708534,too_many_steps
8,207,0.0014410485108677339,perfect
8,208,0.002695498659377304,perfect
9,192,-0.021141543089714446,too_many_steps
9,193,-0.039464990975651135,collision
8,209,0.007959356229621689,perfect
1,203,0.004295355683126483,perfect
11,201,0.0006236173070910747,perfect
9,194,-0.03371993598802316,collision
0,203,-0.011884585694589746,too_many_steps
4,213,-0.023693018300970575,too_many_steps
5,192,-0.005385004230714356,too_many_steps
7,202,-0.02767160134922362,too_many_steps
7,203,0.0024294545479983318,perfect
7,204,0.0014263571280469928,perfect
10,204,-0.021352415784974627,too_many_steps
3,202,-0.02683465694269789,too_many_steps
10,205,0.0005250273037128578,perfect
3,203,0.00010388304856303807,perfect
10,206,0.011412299121881233,perfect
2,202,-0.02260046586066316,too_many_steps
2,203,-0.05918131973172412,collision
6,218,-0.009347819048165396,too_many_steps
8,210,-0.008595744082027925,too_many_steps
1,204,-0.012451256308070431,too_many_steps
11,202,-0.016982262701277777,too_many_steps
11,203,0.0004826968652942437,perfect
9,195,-0.003361031090236659,too_many_steps
9,196,-0.03080376524831644,collision
0,204,-0.010871438522316722,too_many_steps
4,214,-0.01365423008497104,too_many_steps
5,193,-0.014962466803152913,too_many_steps
5,194,-0.031040244242735784,collision
7,205,-0.02230009002829068,too_many_steps
0,205,0.0005908669381445748,perfect
3,204,-0.0250653052999474,too_many_steps
10,207,-0.013966551160566654,too_many_steps
10,208,0.003183003166276302,perfect
3,205,0.00741925566141311,perfect
3,206,-0.03562800229215696,collision
10,209,0.0014698551320902961,perfect
10,210,-0.060885847640719956,collision
2,204,-0.01277462512043516,too_many_steps
6,219,-0.010923806242238938,too_many_steps
8,211,-0.002693073044538693,too_many_steps
1,205,-0.0001953867881803427,too_many_steps
11,204,-0.006602294224122455,too_many_steps
11,205,-0.05659544473957877,collision
7,206,0.002557031182817651,perfect
9,197,-0.0057863203984323194,too_many_steps
9,198,-0.07754252120072057,collision
10,211,0.0011247991878260075,perfect
4,215,-0.011805230396954788,too_many_steps
4,216,0.0014756316494120986,perfect
4,217,-0.03100319410346535,collision
11,206,0.013396477498042795,perfect
5,195,-0.0006885105274197917,too_many_steps
0,206,-0.022313795738856473,too_many_steps
5,196,-0.03156013648804737,collision
5,197,-0.1182024606433001,collision
5,198,0.00275242891689665,perfect
0,207,0.005308244309862939,perfect
3,207,-0.03279377377482624,too_many_steps
2,205,-0.018464286450819142,too_many_steps
6,220,-0.028096863808655698,too_many_steps
6,221,-0.03165226221716652,collision
8,212,-0.01629879345240574,too_many_steps
8,213,-0.09364316110732107,collision
8,214,0.007403887865237067,perfect
8,215,0.0010079202581077112,perfect
1,206,-0.03293636673159059,too_many_steps
7,207,-0.014501944895187642,too_many_steps
9,199,-0.013840201051696258,too_many_steps
2,206,-0.03163215407722565,collision
2,207,-0.033563526233728116,collision
10,212,-0.02559761955078101,too_many_steps
10,213,0.0006464040946122726,perfect
6,222,-0.04217267372898435,collision
6,223,0.00045229321392737526,perfect
4,218,-0.02434327140474729,too_many_steps
11,207,-0.0044388367825894705,too_many_steps
5,199,-0.028930544571857206,too_many_steps
0,208,-0.020710294599481822,too_many_steps
3,208,-0.004766729362251577,too_many_steps
0,209,0.0001014420982778444,perfect
5,200,0.003680783124808913,perfect
0,210,-0.03699323014751396,collision
0,211,-0.05168326708871149,collision
5,201,-0.03240688416217932,collision
5,202,-0.041608818754335725,collision
6,224,-0.03091098430121596,collision
8,216,-0.03296771925070753,too_many_steps
1,207,-0.013203175643862749,too_many_steps
7,208,-0.00020742058923250983,too_many_steps
7,209,0.013217945335128921,perfect
9,200,-0.025941421530269067,too_many_steps
2,208,-0.009333393399379476,too_many_steps
10,214,-0.021059275104955828,too_many_steps
10,215,-0.05332735000547861,collision
2,209,-0.031001863009772052,collision
2,210,0.00047065619020231556,perfect
4,219,-0.04303140586815686,too_many_steps
4,220,0.008923666462570607,perfect
11,208,-0.020602783304644327,too_many_steps
4,221,0.0003225372940622341,perfect
2,211,0.0012917091706778454,perfect
2,212,0.008428100838447434,perfect
7,210,0.0008580398523164931,perfect
3,209,-0.013724094130263653,too_many_steps
0,212,-0.013947281850568944,too_many_steps
5,203,-0.010518086035661296,too_many_steps
6,225,-0.007246651313288721,too_many_steps
8,217,-0.003985276790244144,too_many_steps
1,208,-0.008076919636398533,too_many_steps
8,218,0.00515698172347593,perfect
9,201,-0.017339153564326196,too_many_steps
0,213,-0.031145924652555165,collision
9,202,0.0006552476117361906,perfect
9,203,0.0005167787934141424,perfect
10,216,-0.020357917853023207,too_many_steps
11,209,-0.025789979138954616,too_many_steps
11,210,-0.03650280301247479,collision
4,222,-0.020137732888240324,too_many_steps
11,211,-0.034897796980741996,collision
2,213,-0.0015832848900331417,too_many_steps
2,214,0.006948204497134965,perfect
7,211,-0.013467298554146797,too_many_steps
3,210,-0.008046698057534989,too_many_steps
9,204,-0.03315770626454766,collision
5,204,-0.021825613484908968,too_many_steps
6,226,-0.01230818434487959,too_many_steps
3,211,0.0032216394897553215,perfect
3,212,-0.05004192939870662,collision
10,217,-0.038573984498242446,collision
0,214,0.0042878213296308545,perfect
0,215,-0.04093183880457185,collision
1,209,-0.03108806608905276,too_many_steps
8,219,-0.015442163935487047,too_many_steps
0,216,0.0005112877355793119,perfect
0,217,0.0022279748805181104,perfect
3,213,0.001170045715844479,perfect
11,212,-0.03345919791928792,collision
11,213,-0.14900610829677927,collision
11,214,0.0028811236120454,perfect
4,223,-0.031240703241981336,collision
3,214,-0.030799785202180772,collision
3,215,0.00033242388787116384,perfect
2,215,-0.02811851609466937,too_many_steps
2,216,-0.0461020126500748,collision
2,217,0.00415095123480156,perfect
7,212,-0.022614567633547657,too_many_steps
7,213,-0.06929282514405441,collision
7,214,-0.03637055954740778,collision
1,210,-0.031156596507563934,collision
1,211,-0.061614665422163956,collision
2,218,-0.03400450361343342,collision
1,212,0.0058086659893797875,perfect
9,205,-0.0027993234429234473,too_many_steps
5,205,-0.008918911369625627,too_many_steps
1,213,-0.032515618688475245,collision
1,214,-0.03203086429202641,collision
1,215,-0.03285235439612631,collision
5,206,0.0002806447664887232,perfect
6,227,-0.02129262961143059,too_many_steps
10,218,-0.010516164433216495,too_many_steps
8,220,-0.037849845491289,too_many_steps
1,216,-0.030460713649177323,collision
0,218,-0.02105360398391936,too_many_steps
11,215,-0.007758102769218497,too_many_steps
4,224,-0.02713262121595594,too_many_steps
3,216,-0.013782094662988631,too_many_steps
7,215,-0.01564472938606514,too_many_steps
2,219,-0.02438093057301131,too_many_steps
9,206,-0.003389248743749535,too_many_steps
1,217,0.005194977666406336,perfect
10,219,0.00573940767286998,perfect
5,207,-0.017477569583485262,too_many_steps
10,220,0.0011545833743664864,perfect
4,225,0.0005490857012810137,perfect
6,228,-2.697592422954906e-05,too_many_steps
5,208,-0.031608859950632784,collision
5,209,0.0016178440138381982,perfect
5,210,-0.08872121008147836,collision
8,221,-0.03345615255464962,collision
0,219,-0.008237477705105963,too_many_steps
7,216,-0.031000605143045323,collision
11,216,-0.01272083076188232,too_many_steps
11,217,0.0007725050474123654,perfect
3,217,-0.01750354255404344,too_many_steps
2,220,-0.014937324760548487,too_many_steps
2,221,-0.06870909555494355,collision
9,207,-0.00011634725985676386,too_many_steps
1,218,-0.0021644267158658775,too_many_steps
10,221,-0.017911952757581943,too_many_steps
4,226,-0.0026998614069779076,too_many_steps
10,222,-0.03728297842745805,collision
6,229,-0.009884963638098286,too_many_steps
4,227,0.0032702066110033776,perfect
10,223,-0.03747362503900952,collision
5,211,-0.029625564084939545,too_many_steps
9,208,-0.03332950361151894,collision
8,222,-0.016320400430369954,too_many_steps
0,220,-0.021364403911069692,too_many_steps
5,212,-0.04124269695985658,collision
7,217,-0.01852953255641419,too_many_steps
0,221,-0.04409923312480045,collision
0,222,-0.03297506163212344,collision
0,223,0.004226176885906697,perfect
11,218,-0.027868906950925396,too_many_steps
11,219,-0.05421231443115715,collision
2,222,-0.030511577863654278,collision
2,223,-0.10956470851938703,collision
2,224,0.003419721790615001,perfect
2,225,-0.0357417014171433,collision
3,218,-0.011864674374923605,too_many_steps
1,219,-0.01883799839251573,too_many_steps
6,230,-0.008564843861723254,too_many_steps
4,228,-0.02649031480296294,too_many_steps
10,224,-0.020774489875515518,too_many_steps
10,225,-0.0969040745714246,collision
9,209,-0.0021782693884977167,too_many_steps
9,210,-0.034911920744814195,collision
8,223,-0.019910951816484727,too_many_steps
0,224,-0.03039717521552932,collision
6,231,-0.03211738757106042,collision
2,226,-0.03146795562008686,collision
8,224,-0.03765141477619423,collision
8,225,0.0006979168979854705,perfect
8,226,-0.0434426719307906,collision
5,213,-0.010489733722254587,too_many_steps
7,218,-0.009660923241388335,too_many_steps
5,214,-0.03408345050748997,collision
11,220,-0.017440965566918196,too_many_steps
11,221,0.00586435637544422,perfect
6,232,-0.03311058120074743,collision
3,219,-0.008029783573903868,too_many_steps
1,220,-0.0068818554129649115,too_many_steps
1,221,0.0017867385677684047,perfect
4,229,-0.02147565587464286,too_many_steps
10,226,-0.013887088873154471,too_many_steps
10,227,-0.09386997913671451,collision
10,228,-0.0773668367579709,collision
10,229,-0.08468116973588134,collision
9,211,-0.005197944045987207,too_many_steps
0,225,-0.008485557510102673,too_many_steps
8,227,-0.031821371128930215,collision
2,227,-0.00033663514612047515,too_many_steps
2,228,-0.11065727553711234,collision
7,219,-0.007852659838984349,too_many_steps
5,215,-0.027786042719967,too_many_steps
11,222,-0.002910250113556327,too_many_steps
6,233,-0.015844491244403076,too_many_steps
11,223,-0.03144506012432065,collision
11,224,-0.03398464548383754,collision
7,220,0.002348383628805923,perfect
7,221,-0.059925487367313915,collision
7,222,-0.035404428138932686,collision
3,220,-0.0029699294121403874,too_many_steps
7,223,0.002938804897652178,perfect
7,224,0.0008642187988803646,perfect
7,225,0.00041674163749543316,perfect
9,212,0.00040065298736958674,perfect
9,213,-0.044913121608252324,collision
9,214,0.0034099571291438015,perfect
9,215,0.0030747837729412676,perfect
9,216,-0.07655505701490642,collision
1,222,-0.0021724063676495965,too_many_steps
1,223,-0.04823451439333529,collision
1,224,-0.0786183944389694,collision
4,230,-0.010766341962051177,too_many_steps
10,230,-0.011838301968851592,too_many_steps
0,226,-0.026447280244621126,too_many_steps
8,228,-0.01231206757097561,too_many_steps
2,229,-0.003688938987031022,too_many_steps
8,229,0.012421894612704362,perfect
5,216,-0.023506502557707972,too_many_steps
4,231,-0.031763083891738965,collision
4,232,-0.06531396424241365,collision
6,234,-0.01772038984292825,too_many_steps
11,225,-0.020817279387581645,too_many_steps
3,221,-0.008621411367956924,too_many_steps
3,222,-0.04639416276894762,collision
7,226,-0.029969668743928018,too_many_steps
9,217,-0.014443357604283676,too_many_steps
4,233,-0.03645959555127324,collision
1,225,-0.009733830019927302,too_many_steps
4,234,0.002704460569077565,perfect
10,231,-0.05099360028114788,too_many_steps
9,218,0.00016085589643230133,perfect
0,227,-0.02654388303599331,too_many_steps
2,230,-0.02716395825532868,too_many_steps
8,230,-0.026414086864283204,too_many_steps
5,217,-0.01991284945347702,too_many_steps
5,218,-0.03312602868043847,collision
0,228,5.377671363732822e-05,perfect
6,235,-0.021542690950524725,too_many_steps
11,226,-0.016159181236920235,too_many_steps
3,223,-0.01167482262162806,too_many_steps
7,227,-0.02103910365989956,too_many_steps
7,228,-0.09503217789579954,collision
7,229,-0.030866738565667223,collision
7,230,-0.06800493584874803,collision
7,231,0.0031903279353324016,perfect
7,232,-0.059168083384614045,collision
6,236,0.0031192659269505263,perfect
0,229,-0.03615693426609619,collision
7,233,0.007084279108495968,perfect
1,226,-0.02038509027785253,too_many_steps
4,235,-0.0041920180698078666,too_many_steps
4,236,-0.0325821355129497,collision
10,232,-0.01569907642091716,too_many_steps
9,219,-0.010755873672619355,too_many_steps
4,237,0.003089903571565328,perfect
4,238,-0.041844466012392584,collision
9,220,0.002391381056127788,perfect
9,221,-0.060245868207695064,collision
4,239,0.0030635234279276988,perfect
2,231,-0.022473885481098757,too_many_steps
8,231,-0.018618444451468354,too_many_steps
2,232,-0.030974090377785098,collision
8,232,-0.07366319660436493,collision
8,233,0.0026092695789321566,perfect
2,233,0.0022800631659405934,perfect
3,224,0.0005092251856563187,perfect
2,234,-0.046537009812684396,collision
5,219,-0.028913445758997746,too_many_steps
5,220,-0.046096895207438246,collision
11,227,-0.034335775019425765,too_many_steps
4,240,0.00013835318791654075,perfect
4,241,-0.07366317393499856,collision
11,228,-0.034307847182648676,collision
6,237,-0.0032529054440541827,too_many_steps
0,230,-0.025985956546467407,too_many_steps
7,234,-0.008450363777577505,too_many_steps
7,235,-0.045811898435636614,collision
1,227,-0.02907841209077472,too_many_steps
1,228,-0.05757362516542866,collision
1,229,-0.03277712583938552,collision
1,230,-0.030806807599305545,collision
7,236,-0.033934461104556175,collision
10,233,-0.01877387331652118,too_many_steps
1,231,-0.04028901380844094,collision
9,222,-0.007087780859863613,too_many_steps
9,223,-0.0361486419493376,collision
1,232,-0.03350108913298025,collision
9,224,-0.039967959883936095,collision
1,233,0.0023544750494950903,perfect
8,234,-0.011359012099005437,too_many_steps
3,225,-0.021606516220584484,too_many_steps
8,235,0.004723708483949235,perfect
2,235,-0.025112108305130568,too_many_steps
8,236,0.0025204022509318393,perfect
5,221,-0.012732863113246354,too_many_steps
8,237,0.0022824375440038576,perfect
8,238,0.0020804041864015445,perfect
5,222,-0.030310240809420307,collision
5,223,0.0023103546826013996,perfect
4,242,-0.029299130866206908,too_many_steps
5,224,0.0035149294887704546,perfect
3,226,-0.031939482527933924,collision
3,227,-0.051901175752768244,collision
11,229,-0.023501141987050323,too_many_steps
0,231,-0.04130364367291417,collision
0,232,-0.05509825397128772,collision
0,233,0.00512214672178175,perfect
6,238,-0.003257075059545783,too_many_steps
0,234,0.010175113684578827,perfect
0,235,0.00471987688449773,perfect
7,237,-0.016248869881014844,too_many_steps
10,234,-0.002123430600647555,too_many_steps
9,225,-0.011084133712054703,too_many_steps
1,234,-0.022117648294311332,too_many_steps
1,235,-0.07037719760072739,collision
10,235,-0.03478730331396318,collision
10,236,-0.0363572932287623,collision
10,237,-0.043885888883451823,collision
2,236,-0.02387396109110012,too_many_steps
8,239,-0.026396450732310717,too_many_steps
8,240,0.005877392501853134,perfect
8,241,0.010226565075388513,perfect
1,236,0.0021800310000050505,perfect
10,238,0.0009702684841841891,perfect
10,239,0.0018189845139245167,perfect
10,240,0.006252065820711328,perfect
10,241,0.003397982331724836,perfect
4,243,-0.02860630960121621,too_many_steps
9,226,0.0002994006295962484,perfect
5,225,-0.029994321293664812,too_many_steps
5,226,-0.07643585192669977,collision
3,228,-0.023289385968484188,too_many_steps
3,229,0.0019126139724790804,perfect
11,230,-0.003720241420786679,too_many_steps
11,231,-0.0990924928285561,collision
11,232,0.0012195899070050337,perfect
3,230,-0.030880800094274984,collision
6,239,-0.007677921632553913,too_many_steps
6,240,-0.034719759568834996,collision
0,236,-0.02483973886197333,too_many_steps
7,238,-0.028567953834877664,too_many_steps
0,237,0.006758023493705367,perfect
6,241,0.0009313008186600837,perfect
6,242,-0.053947878681025754,collision
6,243,-0.03089493683043691,collision
10,242,-0.030495917579050746,collision
2,237,-0.02815471111571486,too_many_steps
2,238,2.7922616972195224e-05,perfect
2,239,-0.034151105564631634,collision
8,242,-0.018527926624120956,too_many_steps
9,227,-0.03953771797404488,collision
1,237,-0.0027497757077364696,too_many_steps
8,243,0.0012139900377597101,perfect
4,244,-0.0162430950933322,too_many_steps
5,227,-0.025634648155043304,too_many_steps
8,244,0.0030111076288970133,perfect
5,228,0.0021591435955531715,perfect
11,233,-0.029564562105426538,too_many_steps
3,231,-0.029923042457728203,too_many_steps
3,232,-0.04282871612309537,collision
7,239,-0.0036882797576239315,too_many_steps
7,240,-0.039202726952173333,collision
7,241,-0.038517132275641894,collision
0,238,-0.026106801621712094,too_many_steps
6,244,-0.011302955569815303,too_many_steps
11,234,0.0011995300581900403,perfect
7,242,0.0012481716612162339,perfect
10,243,-0.022425002970210325,too_many_steps
11,235,0.00040345852582016756,perfect
11,236,0.0022394829787902894,perfect
2,240,-0.023053497801512297,too_many_steps
8,245,-0.035882852920880656,collision
9,228,-0.016527639086528947,too_many_steps
1,238,-0.005272478390341104,too_many_steps
4,245,-0.007042700012972775,too_many_steps
5,229,-0.0076242311226744006,too_many_steps
5,230,-0.03436888818909713,collision
5,231,-0.05109901983089277,collision
3,233,-0.029390047114067643,too_many_steps
0,239,-0.004441079235300967,too_many_steps
6,245,-0.009609707731302493,too_many_steps
6,246,-0.03270921191395544,collision
7,243,-0.015642647068424307,too_many_steps
6,247,0.0038047261464171957,perfect
10,244,-0.0009621540078280921,too_many_steps
6,248,0.0004950865463649763,perfect
3,234,0.005263911600938372,perfect
11,237,-0.02614563562572704,too_many_steps
10,245,0.011602281615192335,perfect
11,238,-0.06932741246474614,collision
11,239,0.001558823006231752,perfect
6,249,0.00983839767501133,perfect
11,240,0.004853880120843226,perfect
2,241,-0.0017769303195981807,too_many_steps
4,246,0.0007298178566626581,perfect
2,242,-0.1452992000958954,collision
4,247,-0.08045794851525771,collision
8,246,-0.027176785199027442,too_many_steps
11,241,0.0003643531046745446,perfect
9,229,-0.015715533262619607,too_many_steps
7,244,-0.034280133908439765,collision
4,248,0.012079448396836152,perfect
1,239,-0.020898045828732708,too_many_steps
7,245,0.0027159060810151223,perfect
4,249,0.0004884897873713816,perfect
5,232,-0.006080524495694465,too_many_steps
0,240,-0.005223978230732906,too_many_steps
0,241,8.274846610033249e-05,perfect
3,235,-0.028178662912117083,too_many_steps
10,246,-0.018813414575388092,too_many_steps
10,247,-0.030710612255621123,collision
6,250,-0.012531475674331626,too_many_steps
10,248,0.0050365370978426565,perfect
2,243,-0.016196699472095795,too_many_steps
6,251,0.003942999512960645,perfect
8,247,-0.009134000284149985,too_many_steps
11,242,-0.015058916935435991,too_many_steps
9,230,-0.008535601452310942,too_many_steps
2,244,0.006736282724375323,perfect
1,240,-0.02340785183367778,too_many_steps
2,245,0.005440799553685441,perfect
9,231,0.00880151866696245,perfect
1,241,0.009299471651133777,perfect
9,232,0.0027757460284092567,perfect
7,246,-0.0012085306102384945,too_many_steps
1,242,-0.03151939033152199,collision
1,243,0.004468215316646405,perfect
4,250,-0.006091431113796668,too_many_steps
1,244,-0.034321695634366975,collision
6,252,-0.03671459772880514,collision
6,253,-0.035999835738950145,collision
5,233,-0.016367574566044436,too_many_steps
9,233,-0.030623170115875623,collision
5,234,0.0030031465154584033,perfect
0,242,-0.029247810535898512,too_many_steps
3,236,-0.007821980194860988,too_many_steps
3,237,-0.10120896896923469,collision
3,238,0.0010463605510340375,perfect
3,239,0.0034115234546662244,perfect
10,249,-0.01857756379119651,too_many_steps
10,250,-0.07054734039701833,collision
8,248,-0.020993912132369796,too_many_steps
11,243,-0.008633229020482108,too_many_steps
2,246,-0.0081281475498238,too_many_steps
9,234,0.00547655810944162,perfect
7,247,-0.02562288407341457,too_many_steps
7,248,0.0027797246923252153,perfect
4,251,-0.003958568234719406,too_many_steps
1,245,-0.004713307709948621,too_many_steps
6,254,-0.008303842600664892,too_many_steps
5,235,-0.028684102582500804,too_many_steps
0,243,-0.02542323598367433,too_many_steps
6,255,-0.031672895703479406,collision
