Environment,Episode,Robustness
2,51,-0.06666739113826484
10,43,-0.0920043959990638
7,40,-0.06561043017238566
5,38,-0.06758103895973441
2,52,-0.1407309280468836
10,44,-0.11410753919897966
11,51,-0.058642927720429894
4,49,-0.08824058222199997
8,37,-0.050959439277838345
9,42,-0.09562681182880195
2,53,-0.08882066120974658
1,33,-0.05575912722753233
10,45,-0.05710881178561955
2,54,-0.10930701690958487
0,51,-0.050572331108099416
6,46,-0.03659008805447708
3,42,-0.06011116489773295
1,34,-0.12520880222234176
0,52,-0.14584699020113812
11,52,-0.10535971424504091
6,47,-0.12515166652392035
5,39,-0.04088324322603509
1,35,-0.11479733305098912
10,46,-0.09434054455222661
0,53,-0.09213619524887946
1,36,-0.0937229884808873
11,53,-0.0647786370902379
6,48,-0.06962814976603289
7,41,-0.029837193506707608
2,55,-0.08193512871611595
3,43,-0.08656329602567298
11,54,-0.131496608947763
5,40,-0.07108727761474237
8,38,-0.021449852218325727
9,43,-0.006481117841812586
10,47,-0.08502532689657705
2,56,-0.08438332358261942
8,39,-0.14500932920495926
10,48,-0.143038419958433
3,44,-0.15267167886358615
10,49,-0.13425513327458446
4,50,-0.07924758047810365
5,41,-0.08580262124318348
6,49,-0.1274989832444581
7,42,-0.07394393036571692
8,40,-0.14219256632038876
5,42,-0.07774900057982395
11,55,-0.06773804621876155
3,45,-0.12672181983555275
2,57,-0.08303507923735436
0,54,-0.0741194864259044
0,55,-0.127996292897351
0,56,-0.1561639250644004
6,50,-0.09342615462217296
1,37,-0.0810881922446197
7,43,-0.12383806598982823
10,50,-0.07373841986068867
4,51,-0.10699070922862132
11,56,-0.08153502585852729
7,44,-0.1362411535027683
1,38,-0.11599410052042848
6,51,-0.1091632756024039
11,57,-0.1522657502711918
4,52,-0.058735251207230915
1,39,-0.1504555590650494
10,51,-0.058362554938888894
4,53,-0.12411794145157155
6,52,-0.11916742876946153
4,54,-0.12279087326682882
10,52,-0.10119358870998818
0,57,-0.08418626412910026
11,58,-0.10394054478092218
7,45,-0.05298962003567807
6,53,-0.1088937257979359
10,53,-0.09404144615621458
1,40,-0.10297721241985493
0,58,-0.13451457549248236
10,54,-0.1298578435809615
4,55,-0.09343350750720088
1,41,-0.11332197841885637
3,46,-0.05236176196347615
6,54,-0.062200315370084996
11,59,-0.06142223780713532
8,41,-0.06249707249298593
4,56,-0.11111712420056923
8,42,-0.1161919766288111
5,43,-0.034001467863440285
7,46,-0.05688065456864172
10,55,-0.11375331287480948
1,42,-0.04952240956446147
9,44,-0.02162950764926581
2,58,-0.035956881383421915
6,55,-0.09841581174335472
4,57,-0.0801580596735212
9,45,-0.11490842442809203
11,60,-0.11062300004495941
1,43,-0.10747748293571456
5,44,-0.08458532076287682
1,44,-0.1580039504462528
9,46,-0.10476314266373639
6,56,-0.10310546563260761
4,58,-0.1064135472716549
5,45,-0.11799784112909738
1,45,-0.08918526307377717
3,47,-0.07395306033838071
8,43,-0.0762564457697147
6,57,-0.1241427741881498
1,46,-0.161597216801628
6,58,-0.10741783581721757
0,59,-0.0755414438011329
1,47,-0.08648077205643069
5,46,-0.08515665939743416
5,47,-0.1206010784908469
8,44,-0.09511584922006026
1,48,-0.10335690549202631
6,59,-0.05694963838133295
2,59,-0.07923347492665155
9,47,-0.04659315224833964
1,49,-0.121980385426579
4,59,-0.03712423050756984
0,60,-0.10874879385984405
4,60,-0.11165806636475299
10,56,-0.0727141266761312
5,48,-0.10838397300740489
6,60,-0.0862901240095167
2,60,-0.045207801683267254
0,61,-0.04894304534031145
4,61,-0.09364869421589644
5,49,-0.09322085716840553
7,47,0.0009174835850092669
9,48,-0.04065801320869783
7,48,-0.10929318258869701
9,49,-0.15620032835259387
11,61,-0.08121346771432458
3,48,-0.05079998924714929
0,62,-0.03775270159105924
11,62,-0.07196559087041068
4,62,-0.10203576320130006
8,45,-0.06727565131475509
6,61,-0.08206652568451733
1,50,-0.06866981186271426
9,50,-0.12277239498446017
10,57,-0.0780860361526346
7,49,-0.0705542918221224
9,51,-0.12737643133215656
11,63,-0.0687746904025352
0,63,-0.16373885364093882
10,58,-0.12528125719565625
7,50,-0.1281421538537936
5,50,-0.08182204202277238
1,51,-0.12177684548820504
8,46,-0.08502995817131781
9,52,-0.120397052603899
3,49,-0.11270105807661436
5,51,-0.14862473775910284
9,53,-0.1384946377814462
10,59,-0.12473044594609749
2,61,-0.010935236540928046
0,64,-0.11434618411558335
8,47,-0.12054942659572464
4,63,-0.04579424763794286
11,64,-0.11433120682467461
1,52,-0.09756372036309424
8,48,-0.15637944965549422
2,62,-0.06558620886223633
3,50,-0.105690492115853
5,52,-0.10536789912591409
11,65,-0.05358377490200035
5,53,-0.13792946540181455
4,64,-0.09087915899861998
7,51,-0.07959837917982733
9,54,-0.05495747013599016
4,65,-0.14306502257311715
3,51,-0.07226811211348323
6,62,-0.03183566941904328
4,66,-0.12717437328992315
5,54,-0.08149621605023721
7,52,-0.11365864395716578
10,60,0.004680308844102886
3,52,-0.1054623393483805
8,49,-0.0899920308334289
4,67,-0.12162155389517627
4,68,-0.14105718828484967
5,55,-0.1128227702444874
4,69,-0.13881148513402627
1,53,-0.06644401149577449
8,50,-0.10125084112467128
9,55,-0.11559456103540698
4,70,-0.13972201746266447
2,63,-0.008868392250869845
10,61,-0.10719060424826286
4,71,-0.12707702709836932
10,62,-0.13191186351542836
6,63,-0.08201554170449589
7,53,-0.06644721039445657
5,56,-0.07171724479391495
1,54,-0.09615784706807767
10,63,-0.09999998205381677
8,51,-0.07386819880570489
10,64,-0.13766411194920228
11,66,-0.04322416760435979
2,64,-0.08700939383082894
10,65,-0.12138891755557023
6,64,-0.030721088886802573
0,65,-0.05795112029561664
2,65,-0.11247865898276134
11,67,-0.11365080266077575
1,55,-0.11012585456138098
0,66,-0.12538858646196363
4,72,-0.08508775291586393
5,57,-0.10462207013766106
2,66,-0.09260337466373783
9,56,-0.061639945469804586
1,56,-0.11085938094307375
8,52,-0.0784426589751133
1,57,-0.13570843395072837
0,67,-0.09634663831544975
11,68,-0.1340032678170845
5,58,-0.075229922487645
6,65,-0.0693916830864444
10,66,-0.07815199997723762
7,54,-0.06087405892343713
11,69,-0.07874940250497697
11,70,-0.15627161721678245
7,55,-0.11633682855603554
9,57,-0.04196978715935415
1,58,-0.11755143902007249
7,56,-0.14035874010984414
11,71,-0.10805276629221851
1,59,-0.12914218231095503
3,53,-0.03847558193611014
4,73,-0.08372420305245144
6,66,-0.07845933106854673
7,57,-0.1368626855251255
5,59,-0.07235213444546137
4,74,-0.10294455780597069
0,68,-0.03468097189969081
5,60,-0.07784806034696715
8,53,-0.06324196378856442
6,67,-0.06706627288085447
5,61,-0.1030684213473149
6,68,-0.1445619606056724
10,67,-0.0488681337235788
9,58,-0.07636257979312963
11,72,-0.07288001659472637
9,59,-0.12131540645384774
4,75,-0.06905053126404465
6,69,-0.06136077258598156
4,76,-0.07275139888933156
9,60,-0.1414226822347821
11,73,-0.09315568424466655
7,58,-0.08322203561388318
0,69,-0.08891138230643994
10,68,-0.1095560593059504
9,61,-0.11501916957068882
3,54,-0.05824348709130624
11,74,-0.08378127109413201
6,70,-0.11790325959254284
1,60,-0.05562478768502466
2,67,-0.07236898446470988
4,77,-0.06700080126492045
10,69,-0.0984096338313612
2,68,-0.1398957048724877
9,62,-0.09932408389936098
4,78,-0.12176043305376942
6,71,-0.09456784008561746
11,75,-0.12801915992292073
0,70,-0.058013858855873374
5,62,-0.048157043755331794
11,76,-0.11868282078559246
3,55,-0.06311121799908233
11,77,-0.14467254427738943
1,61,-0.061428292408490764
4,79,-0.05137275193840231
10,70,-0.084887740929845
4,80,-0.13992880930050677
1,62,-0.14894047349327297
9,63,-0.06674153249525991
10,71,-0.1185763692332976
9,64,-0.1466408847884916
11,78,-0.09629476368808236
9,65,-0.13986056990427317
6,72,-0.058490430595521045
3,56,-0.054375343681460464
0,71,-0.07365853620415927
4,81,-0.1101000311160819
10,72,-0.062302345624401886
3,57,-0.08025055255505023
10,73,-0.14988574378690325
6,73,-0.10204905267735481
0,72,-0.1377964468989202
1,63,-0.08937037631046794
7,59,-0.015677868088884602
6,74,-0.15433604836461634
5,63,-0.054126194487017054
0,73,-0.1012713127815541
5,64,-0.12329026440121378
7,60,-0.07015023014535489
8,54,-0.04494205443072359
3,58,-0.0895623194782675
1,64,-0.05893323247091489
10,74,-0.06367309216394487
