Environment,Episode,Robustness
4,71,-0.09837273756083664
9,53,-0.12971360137675803
3,59,-0.11982958620969465
0,74,-0.12213491073472883
2,67,-0.06225173853791509
7,66,-0.10233716890522387
3,60,-0.1348339014981001
4,72,-0.12549775340251818
2,68,-0.09538539954473661
3,61,-0.14593274821645222
6,61,-0.062138686823449724
3,62,-0.1491629085849254
4,73,-0.08997959019614359
8,76,-0.07658377220887921
2,69,-0.13180722487977775
0,75,-0.11391620955450941
4,74,-0.1298224731044256
9,54,-0.08814104721005585
5,67,-0.029607336463111592
7,67,-0.11971122056185
9,55,-0.16464025905060206
2,70,-0.07188105306209847
10,58,-0.028149570068866887
4,75,-0.088632282217782
1,63,-0.08723091034607719
8,77,-0.06923173155765068
0,76,-0.08900386593688527
6,62,-0.06391808175675004
11,68,-0.04285744825488709
10,59,-0.10484136590836926
7,68,-0.10002223081943751
2,71,-0.09065253075818092
10,60,-0.13782186677008215
6,63,-0.14525299311879578
2,72,-0.12405355313483972
3,63,-0.0645608589988113
6,64,-0.14054099561750708
8,78,-0.10523491855471394
6,65,-0.1031312379896392
9,56,-0.09908658486831264
7,69,-0.07508457258367475
3,64,-0.1450410978055579
11,69,-0.048290502741676525
1,64,-0.09158300093983823
8,79,-0.062368249607698184
9,57,-0.13140094953968834
1,65,-0.12163948281202468
2,73,-0.10438600611298496
3,65,-0.04829728551900077
6,66,-0.10040225763239703
4,76,-0.06672024160488908
5,68,-0.10102369892575598
0,77,-0.1081940307961428
6,67,-0.14754338166550846
4,77,-0.11095470393373293
7,70,-0.11715639615091787
11,70,-0.08323029301650559
9,58,-0.07107557524257488
10,61,-0.06152256199962802
7,71,-0.09230455929201625
6,68,-0.11058120061991215
10,62,-0.11169092392273601
5,69,-0.10618348830944187
0,78,-0.08303659406358667
9,59,-0.11527148322095633
7,72,-0.1299490282360344
11,71,-0.11004772623968583
10,63,-0.13198956768448297
3,66,-0.0647451496798295
7,73,-0.1148279942249427
5,70,-0.11211071346796532
1,66,-0.08883234635812368
6,69,-0.11449119323582614
0,79,-0.06548250988383274
9,60,-0.06981508919918394
2,74,-0.08767086206704024
5,71,-0.09975410354093733
1,67,-0.10425625492994944
3,67,-0.09419809824813934
5,72,-0.1330255487436892
1,68,-0.15417220413043578
4,78,-0.08712983635190213
0,80,-0.11445599688455484
10,64,-0.06211585802396924
5,73,-0.11278803174439038
8,80,-0.04863284796418334
8,81,-0.07904507157504208
5,74,-0.09253259111145169
7,74,-0.05929300346597717
5,75,-0.11571106463720703
10,65,-0.11126508123033786
6,70,-0.09429849505026001
10,66,-0.14741376515676394
7,75,-0.13200785756664088
4,79,-0.10832011170690671
5,76,-0.07235939258383924
11,72,-0.060413139885977185
1,69,-0.10610114039165468
3,68,-0.09046225679664066
11,73,-0.15934963453021758
10,67,-0.14384756332545592
11,74,-0.1344867506030961
10,68,-0.14044816148029446
11,75,-0.13925404996740273
0,81,-0.10312321568161287
11,76,-0.13970729678928714
3,69,-0.1168310437250809
5,77,-0.08792207376278308
4,80,-0.09250149601771711
1,70,-0.0930459632379998
2,75,-0.0390488118581178
0,82,-0.09543726152258532
5,78,-0.1356933971533446
4,81,-0.11853478000929342
0,83,-0.12253729579449647
5,79,-0.07240473043422459
4,82,-0.0957591059840344
6,71,-0.06864750137580648
7,76,-0.05600799446061307
5,80,-0.08074314123733384
0,84,-0.08093763230566389
1,71,-0.10522975363801372
6,72,-0.10074292748888898
5,81,-0.11768950674414742
8,82,-0.08174794472667929
9,61,-0.08802884671448058
1,72,-0.11323101995402778
8,83,-0.16300903704635636
11,77,-0.08174464376849537
0,85,-0.09991767879496316
10,69,-0.08715080479678995
8,84,-0.14191652981867714
3,70,-0.0955449796387341
7,77,-0.09714468119889846
10,70,-0.14759947132504278
9,62,-0.10364927348056363
4,83,-0.06452224905310498
8,85,-0.13862000781424308
4,84,-0.14003992542323485
2,76,-0.09537414642245379
3,71,-0.10638965728744933
1,73,-0.08608962657939818
8,86,-0.0685741645190943
1,74,-0.15701251509930303
3,72,-0.05787878972189414
2,77,-0.15844301349674508
8,87,-0.08967388422850438
1,75,-0.13550980799104512
1,76,-0.14264350584433994
3,73,-0.16652110325578523
5,82,-0.08297541494925814
8,88,-0.13019593286406306
0,86,-0.09819551633861331
3,74,-0.11861844445883295
4,85,-0.10207168034358766
9,63,-0.0837522357295211
11,78,-0.07648967193076957
7,78,-0.03453582444532298
5,83,-0.10822453144476067
6,73,-0.08178971003642366
9,64,-0.10415818384876381
9,65,-0.08799959466453497
5,84,-0.060947210212310726
11,79,-0.04414443829849059
1,77,-0.10637337653898211
5,85,-0.13910623533337496
11,80,-0.15345169263809857
2,78,-0.09715862686113885
3,75,-0.09569552188489829
5,86,-0.1376269557120353
1,78,-0.10775871684682704
3,76,-0.09264501044745714
4,86,-0.09806037744058917
2,79,-0.10459050312484053
